Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,94.1,99.3,100.0,95.0,97.7,免费评估
2,Harvard University,United States,100.0,98.8,94.1,100.0,97.4,免费评估
3,Stanford University,United States,92.3,97.0,90.4,93.0,92.6,免费评估
4,Princeton University,United States,89.8,100.0,91.4,82.8,91.1,免费评估
5,"University of California, Berkeley (UCB)",United States,94.0,96.0,88.6,85.6,90.6,免费评估
6,The London School of Economics and Political Science (LSE),United Kingdom,90.7,91.1,90.1,89.5,90.3,免费评估
7,University of Chicago,United States,89.4,99.1,90.0,80.9,89.9,免费评估
8,Yale University,United States,88.0,95.1,86.5,87.4,88.7,免费评估
9,牛津大学University of Oxford,United Kingdom,85.1,85.3,88.0,96.1,88.5,免费评估
10,剑桥大学University of Cambridge,United Kingdom,82.1,85.7,87.1,96.0,87.6,免费评估
11,Columbia University,United States,89.6,93.3,82.9,83.0,86.3,免费评估
12,New York University (NYU),United States,91.1,94.4,81.8,81.7,86.2,免费评估
13,University of Pennsylvania,United States,88.2,92.7,82.0,80.6,85.1,免费评估
14,Northwestern University,United States,86.7,97.1,81.9,75.4,84.6,免费评估
15,"University of California, Los Angeles (UCLA)",United States,82.4,90.9,80.9,85.0,84.0,免费评估
16,伦敦大学学院University College London,United Kingdom,85.8,87.3,79.9,80.4,82.7,免费评估
17,National University of Singapore (NUS),Singapore,78.0,81.5,82.4,85.6,82.0,免费评估
18,Bocconi University,Italy,78.9,84.4,80.5,83.7,81.6,免费评估
19,University of Michigan-Ann Arbor,United States,87.4,92.9,72.9,76.5,80.5,免费评估
20,"University of California, San Diego (UCSD)",United States,80.4,93.9,77.9,68.1,79.6,免费评估
21,Duke University,United States,84.4,93.0,72.6,74.9,79.5,免费评估
22,University of Toronto,Canada,78.0,84.8,77.0,79.5,79.3,免费评估
23,University of British Columbia,Canada,78.3,87.6,75.9,78.2,79.2,免费评估
24,Peking University,China (Mainland),74.5,82.3,77.7,83.5,79.1,免费评估
25,华威大学The University of Warwick,United Kingdom,75.6,85.1,77.3,77.0,78.5,免费评估
25,Tsinghua University,China (Mainland),74.1,83.4,75.8,83.5,78.5,免费评估
27,The Hong Kong University of Science and Technology,Hong Kong SAR,71.2,84.6,80.3,73.6,78.0,免费评估
28,Boston University,United States,79.9,90.9,72.0,71.3,77.2,免费评估
28,Tilburg University,Netherlands,78.0,86.1,75.5,71.1,77.2,免费评估
30,The University of Melbourne,Australia,72.5,79.7,75.7,82.1,77.1,免费评估
30,The University of Tokyo,Japan,65.7,72.2,81.1,85.6,77.1,免费评估
30,University of Zurich,Switzerland,80.7,89.8,72.8,69.2,77.1,免费评估
33,The Australian National University,Australia,72.1,77.1,78.6,76.8,76.6,免费评估
33,伦敦商学院London Business School,United Kingdom,72.5,83.4,73.6,80.1,76.6,免费评估
35,Cornell University,United States,79.6,85.1,69.6,78.4,76.5,免费评估
35,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,72.9,79.9,74.3,81.1,76.5,免费评估
35,Monash University,Australia,76.3,81.1,73.5,78.1,76.5,免费评估
38,California Institute of Technology (Caltech),United States,71.6,86.6,74.4,74.8,76.4,免费评估
38,The University of Sydney,Australia,75.2,80.6,72.7,80.7,76.4,免费评估
40,Paris School of Economics,France,78.6,93.0,80.7,47.0,76.0,免费评估
40,Universität Mannheim,Germany,74.1,86.6,76.4,66.7,76.0,免费评估
42,The University of New South Wales (UNSW Sydney),Australia,72.1,78.6,74.4,80.2,75.9,免费评估
43,Erasmus University Rotterdam,Netherlands,78.6,81.9,71.5,75.2,75.7,免费评估
44,Brown University,United States,77.3,92.4,69.6,68.6,75.5,免费评估
45,"Nanyang Technological University, Singapore (NTU)",Singapore,65.1,78.7,75.8,81.5,75.4,免费评估
45,Seoul National University,South Korea,65.1,75.5,78.0,80.6,75.4,免费评估
47,Universidad Carlos III de Madrid (UC3M),Spain,72.1,85.2,73.6,71.3,75.2,免费评估
48,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,71.2,82.7,75.6,70.2,75.1,免费评估
49,The University of Hong Kong,Hong Kong SAR,68.9,80.5,74.8,76.2,75.0,免费评估
50,Ludwig-Maximilians-Universität München,Germany,76.3,85.3,70.1,70.1,74.4,免费评估
50,"University of California, Davis",United States,81.3,93.8,67.5,61.9,74.4,免费评估
52,University of Wisconsin-Madison,United States,78.6,86.2,71.2,63.7,74.2,免费评估
53,帝国理工学院Imperial College London,United Kingdom,66.8,83.0,68.1,84.4,74.1,免费评估
54,Shanghai Jiao Tong University,China (Mainland),70.3,84.1,68.4,78.6,74.0,免费评估
54,Stockholm School of Economics,Sweden,69.3,85.0,77.3,61.3,74.0,免费评估
56,Carnegie Mellon University,United States,77.0,91.9,64.4,71.5,73.8,免费评估
56,Universitat Pompeu Fabra (Barcelona),Spain,64.5,79.8,80.0,64.5,73.8,免费评估
56,University of Amsterdam,Netherlands,75.9,83.2,69.6,70.5,73.8,免费评估
59,University of Minnesota Twin Cities,United States,73.7,83.7,75.9,57.3,73.3,免费评估
60,KU Leuven,Belgium,76.6,84.6,67.5,69.8,73.2,免费评估
60,Singapore Management University,Singapore,69.8,84.7,72.4,66.8,73.2,免费评估
62,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,72.1,84.7,76.6,53.6,72.7,免费评估
63,Korea University,South Korea,65.1,77.3,71.2,78.2,72.6,免费评估
64,Fudan University,China (Mainland),62.0,78.2,71.0,79.6,72.4,免费评估
64,曼彻斯特大学The University of Manchester,United Kingdom,74.5,80.8,63.7,79.4,72.4,免费评估
66,Dartmouth College,United States,82.9,99.6,57.8,63.2,72.3,免费评估
66,Kyoto University,Japan,59.9,71.3,74.7,80.7,72.3,免费评估
68,University of Texas at Austin,United States,72.5,86.0,64.0,73.8,72.1,免费评估
69,Barcelona Graduate School of Economics,Spain,79.6,93.4,67.3,52.5,72.0,免费评估
69,University of Copenhagen,Denmark,76.6,85.3,66.9,64.3,72.0,免费评估
71,Humboldt-Universität zu Berlin,Germany,69.8,83.2,69.3,67.7,71.9,免费评估
72,Hitotsubashi University,Japan,59.9,71.4,75.5,76.8,71.8,免费评估
72,The University of Queensland,Australia,70.7,78.5,68.2,73.3,71.8,免费评估
74,Ecole Polytechnique,France,74.5,87.5,57.3,81.0,71.5,免费评估
74,Zhejiang University,China (Mainland),69.3,80.4,64.9,78.1,71.5,免费评估
76,HSE University,Russia,67.3,69.1,71.9,76.7,71.4,免费评估
77,Université catholique de Louvain (UCLouvain),Belgium,67.9,79.0,72.2,64.8,71.2,免费评估
78,爱丁堡大学The University of Edinburgh,United Kingdom,71.6,81.8,62.2,77.5,71.1,免费评估
78,"University of Maryland, College Park",United States,78.9,87.2,63.4,62.6,71.1,免费评估
80,Université Paris 1 Panthéon-Sorbonne,France,67.9,74.9,68.9,72.0,70.5,免费评估
81,Sciences Po,France,73.7,85.2,62.1,66.9,70.0,免费评估
81,Alma Mater Studiorum - University of Bologna,Italy,70.3,75.8,65.2,73.6,70.0,免费评估
83,National Taiwan University (NTU),Taiwan,63.9,75.5,67.7,74.7,69.9,免费评估
84,HEC Paris School of Management,France,62.0,77.6,64.7,79.7,69.7,免费评估
84,布里斯托大学University of Bristol,United Kingdom,71.6,85.4,60.0,71.6,69.7,免费评估
86,诺丁汉大学University of Nottingham,United Kingdom,70.7,79.9,64.2,69.1,69.6,免费评估
87,Michigan State University,United States,74.1,83.1,60.8,68.9,69.5,免费评估
88,City University of Hong Kong,Hong Kong SAR,69.3,83.7,65.3,63.4,69.4,免费评估
88,Sungkyunkwan University(SKKU),South Korea,62.7,77.5,66.4,74.0,69.4,免费评估
88,Universitat Autònoma de Barcelona,Spain,67.3,80.1,67.1,65.4,69.4,免费评估
88,Université PSL,France,65.7,74.4,63.3,80.3,69.4,免费评估
92,Boston College,United States,77.7,90.1,59.3,60.0,69.3,免费评估
92,University of Groningen,Netherlands,76.6,87.8,59.5,63.2,69.3,免费评估
92,University of Illinois at Urbana-Champaign,United States,73.3,81.6,63.7,64.2,69.3,免费评估
92,Vrije Universiteit Amsterdam,Netherlands,74.1,81.4,65.7,59.4,69.3,免费评估
96,Johns Hopkins University,United States,70.3,82.0,63.2,66.8,69.1,免费评估
96,The University of Auckland,New Zealand,63.9,79.3,65.5,71.2,69.1,免费评估
96,Universite libre de Bruxelles,Belgium,69.8,82.7,62.7,67.8,69.1,免费评估
99,Keio University,Japan,60.6,70.1,68.7,77.0,69.0,免费评估
99,University of St.Gallen (HSG),Switzerland,69.3,80.7,62.1,70.6,69.0,免费评估
101,University of Southern California,United States,77.0,88.2,55.7,67.7,68.9,免费评估
102,Texas A&M University,United States,72.1,82.2,60.2,69.1,68.8,免费评估
103,Pennsylvania State University,United States,72.5,80.5,60.3,69.8,68.7,免费评估
103,Renmin (People's) University of China,China (Mainland),67.3,78.0,65.4,67.5,68.7,免费评估
103,University of Technology Sydney,Australia,67.9,75.8,63.7,72.3,68.7,免费评估
106,Osaka University,Japan,55.0,69.6,72.3,73.8,68.6,免费评估
106,Pontificia Universidad Católica de Chile (UC),Chile,55.9,74.1,64.7,83.6,68.6,免费评估
108,Lomonosov Moscow State University,Russia,52.0,63.6,71.4,84.0,68.5,免费评估
108,WU (Vienna University of Economics and Business),Austria,70.7,81.6,64.0,62.3,68.5,免费评估
110,Aarhus University,Denmark,71.6,79.9,63.3,63.7,68.4,免费评估
110,Maastricht University,Netherlands,74.5,82.9,60.0,64.5,68.4,免费评估
112,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,74.1,84.2,59.0,64.5,68.2,免费评估
112,University of Washington,United States,74.1,84.1,59.3,64.3,68.2,免费评估
114,Copenhagen Business School,Denmark,71.2,85.3,61.2,61.4,68.1,免费评估
114,Yonsei University,South Korea,60.6,73.0,65.4,76.1,68.1,免费评估
116,The Ohio State University,United States,74.1,85.0,56.4,67.5,67.9,免费评估
116,Shanghai University of Finance and Economics,China (Mainland),70.7,82.9,70.8,44.1,67.9,免费评估
118,Xiamen University,China (Mainland),69.3,83.2,68.0,50.7,67.8,免费评估
119,Stockholm University,Sweden,71.6,84.1,62.7,57.6,67.7,免费评估
119,Universiti Malaya (UM),Malaysia,63.3,69.9,66.3,72.6,67.7,免费评估
119,University of Lausanne,Switzerland,68.4,81.4,62.7,63.3,67.7,免费评估
122,"Trinity College Dublin, The University of Dublin",Ireland,66.8,80.3,59.9,70.4,67.5,免费评估
123,McGill University,Canada,60.6,75.7,62.0,76.8,67.4,免费评估
123,Universidade de São Paulo,Brazil,61.3,71.6,63.0,78.3,67.4,免费评估
125,Western University,Canada,62.0,77.8,62.8,70.9,67.3,免费评估
126,Purdue University,United States,68.9,82.6,58.3,67.7,67.2,免费评估
126,University of Virginia,United States,71.2,85.7,56.9,65.5,67.2,免费评估
128,University of Vienna,Austria,70.3,82.1,59.9,62.3,66.9,免费评估
128,University of Delhi,India,62.0,71.3,68.1,65.2,66.9,免费评估
128,Waseda University,Japan,54.0,67.9,66.4,79.6,66.9,免费评估
131,萨塞克斯大学University of Sussex,United Kingdom,74.1,85.3,59.7,55.4,66.8,免费评估
132,Fundação Getulio Vargas (FGV),Brazil,67.3,77.7,61.7,64.7,66.6,免费评估
133,Queen's University at Kingston,Canada,62.0,76.2,61.5,71.1,66.5,免费评估
133,约克大学The University of York,United Kingdom,68.4,78.1,61.7,62.5,66.5,免费评估
135,伯明翰大学University of Birmingham,United Kingdom,67.3,77.3,59.6,68.2,66.4,免费评估
136,Freie Universitaet Berlin,Germany,65.7,80.0,60.1,65.5,66.3,免费评估
136,伦敦国王学院King's College London,United Kingdom,65.1,76.3,58.1,73.7,66.3,免费评估
138,University of Navarra,Spain,64.5,81.4,54.9,75.4,66.2,免费评估
139,George Washington University,United States,72.5,88.0,53.4,63.4,66.1,免费评估
