Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,93.20%,97.50%,48.90%,612.0,99.60%,100.0,免费评估
2,剑桥大学University of Cambridge,71.40%,79.80%,52.00%,632.0,98.50%,94.8,免费评估
3,伦敦大学玛丽女王学院Queen Mary University of London,85.60%,91.80%,40.20%,573.0,99.80%,91.6,免费评估
4,基尔大学Keele University,89.60%,92.40%,50.00%,528.0,100.00%,91.4,免费评估
4,纽卡斯尔大学Newcastle University,84.50%,92.60%,44.80%,558.0,99.80%,91.4,免费评估
4,帝国理工学院Imperial College London,74.70%,85.60%,54.60%,566.0,100.00%,91.4,免费评估
7,伦敦大学学院University College London,69.90%,82.20%,53.30%,578.0,99.40%,90.4,免费评估
8,格拉斯哥大学University of Glasgow,81.90%,85.70%,42.30%,571.0,99.30%,90.2,免费评估
9,斯旺西大学Swansea University,80.90%,89.20%,44.70%,,100.00%,89.8,免费评估
10,兰卡斯特大学Lancaster University,88.20%,91.30%,55.20%,492.0,,89.1,免费评估
11,埃克塞特大学University of Exeter,83.70%,92.50%,41.60%,542.0,100.00%,88.9,免费评估
12,爱丁堡大学The University of Edinburgh,66.20%,76.90%,49.80%,588.0,99.70%,88.6,免费评估
13,邓迪大学University of Dundee,83.40%,90.20%,25.10%,568.0,99.60%,86.2,免费评估
13,布里斯托大学University of Bristol,74.80%,82.70%,47.50%,534.0,99.80%,86.2,免费评估
15,东英吉利大学University of East Anglia,85.70%,93.30%,31.80%,534.0,100.00%,86.1,免费评估
16,利兹大学University of Leeds,80.10%,92.00%,32.10%,540.0,99.10%,85.2,免费评估
17,伯明翰大学University of Birmingham,77.60%,88.80%,31.50%,552.0,99.90%,85.0,免费评估
18,阿伯丁大学University of Aberdeen,81.90%,92.60%,20.20%,568.0,99.70%,84.9,免费评估
19,圣安德鲁斯大学University of St Andrews,87.90%,94.80%,19.80%,548.0,98.80%,84.8,免费评估
20,英国女王大学Queen's University Belfast,84.20%,92.70%,34.60%,505.0,100.00%,83.9,免费评估
20,南安普顿大学University of Southampton,77.50%,87.00%,35.60%,531.0,100.00%,83.9,免费评估
22,卡迪夫大学Cardiff University,81.00%,91.60%,34.50%,514.0,99.80%,83.7,免费评估
23,Hull-York Medical School,78.60%,84.80%,36.20%,518.0,99.60%,83.0,免费评估
23,普利茅斯大学University of Plymouth,83.70%,92.50%,23.10%,533.0,100.00%,83.0,免费评估
25,谢菲尔德大学The University of Sheffield,86.20%,89.30%,36.50%,488.0,100.00%,82.8,免费评估
26,曼彻斯特大学The University of Manchester,71.70%,81.80%,34.60%,524.0,99.90%,80.9,免费评估
27,诺丁汉大学University of Nottingham,72.80%,82.30%,36.80%,505.0,100.00%,80.2,免费评估
28,King's College London,59.00%,71.80%,48.30%,507.0,99.50%,78.7,免费评估
29,布莱顿苏塞克斯医学院Brighton Sussex Medical School,91.00%,92.50%,8.60%,500.0,100.00%,77.9,免费评估
30,莱斯特大学University of Leicester,63.60%,79.30%,33.30%,519.0,100.00%,77.8,免费评估
31,"圣乔治医学院St George's, University of London",73.50%,79.80%,22.40%,502.0,100.00%,75.7,免费评估
32,利物浦大学The University of Liverpool,62.70%,75.30%,31.70%,486.0,100.00%,73.7,免费评估
33,华威大学The University of Warwick,63.40%,70.60%,26.20%,,100.00%,71.8,免费评估
