Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,89.5%,88.1%,48.9%,221.0,97.0%,100.0,免费评估
2,格拉斯哥大学University of Glasgow,83.9%,83.9%,42.3%,239.0,99.8%,99.2,免费评估
3,斯旺西大学Swansea University,89.2%,84.6%,44.7%,,100.0%,97.2,免费评估
4,帝国理工学院Imperial College London,79.4%,83.0%,54.6%,214.0,99.3%,97.0,免费评估
5,剑桥大学University of Cambridge,73.0%,66.1%,52.0%,235.0,98.8%,96.7,免费评估
6,基尔大学Keele University,91.1%,90.8%,50.0%,195.0,99.6%,95.6,免费评估
7,纽卡斯尔大学Newcastle University,87.9%,86.4%,44.8%,207.0,99.8%,95.0,免费评估
8,伦敦大学玛丽女王学院Queen Mary University of London,86.4%,89.2%,40.2%,214.0,99.3%,94.7,免费评估
9,埃克塞特大学University of Exeter,88.2%,90.1%,41.6%,207.0,99.6%,94.3,免费评估
10,邓迪大学University of Dundee,81.5%,85.6%,25.1%,243.0,100.0%,93.5,免费评估
10,阿伯丁大学University of Aberdeen,86.9%,89.3%,20.2%,242.0,99.4%,93.5,免费评估
12,兰卡斯特大学Lancaster University,88.9%,83.8%,55.2%,178.0,100.0%,92.6,免费评估
13,伦敦大学学院University College London,68.6%,71.1%,53.3%,215.0,99.5%,92.3,免费评估
14,布里斯托大学University of Bristol,82.6%,77.0%,47.5%,198.0,100.0%,91.3,免费评估
15,爱丁堡大学The University of Edinburgh,68.3%,64.5%,49.8%,218.0,98.7%,91.0,免费评估
16,英国女王大学Queen's University Belfast,89.1%,88.2%,34.6%,196.0,99.7%,89.5,免费评估
17,布莱顿苏塞克斯医学院Brighton Sussex Medical School,92.2%,92.8%,34.3%,189.0,100.0%,89.4,免费评估
18,东英吉利大学University of East Anglia,89.3%,89.8%,31.8%,198.0,99.4%,89.1,免费评估
19,谢菲尔德大学The University of Sheffield,88.8%,88.6%,36.5%,189.0,100.0%,88.7,免费评估
20,利兹大学University of Leeds,86.8%,87.7%,32.1%,198.0,100.0%,88.3,免费评估
21,圣安德鲁斯大学University of St Andrews,83.3%,89.2%,19.8%,220.0,98.2%,87.8,免费评估
22,卡迪夫大学Cardiff University,77.0%,77.8%,34.5%,201.0,100.0%,85.9,免费评估
23,普利茅斯大学University of Plymouth,92.9%,92.1%,23.1%,189.0,100.0%,85.6,免费评估
24,伯明翰大学University of Birmingham,77.5%,77.7%,31.5%,203.0,99.8%,85.5,免费评估
25,诺丁汉大学University of Nottingham,72.6%,71.8%,36.8%,202.0,100.0%,85.1,免费评估
26,莱斯特大学University of Leicester,79.1%,78.2%,33.3%,193.0,99.4%,84.5,免费评估
27,伦敦国王学院King's College London,64.8%,63.5%,48.3%,189.0,99.3%,83.3,免费评估
28,Hull-York Medical School,78.9%,74.2%,36.2%,185.0,100.0%,83.2,免费评估
29,曼彻斯特大学The University of Manchester,73.0%,70.0%,34.6%,197.0,99.7%,83.1,免费评估
30,南安普顿大学University of Southampton,69.9%,68.6%,35.6%,193.0,100.0%,81.7,免费评估
31,"圣乔治医学院St George's, University of London",75.8%,74.7%,22.4%,200.0,99.8%,80.8,免费评估
32,利物浦大学The University of Liverpool,64.2%,61.6%,31.7%,180.0,99.8%,75.1,免费评估
33,华威大学The University of Warwick,63.5%,60.7%,26.2%,,100.0%,72.4,免费评估
