Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,93.8%,96.8%,48.9%,612,93.4%,100.0,免费评估
2,剑桥大学University of Cambridge,80.1%,84.6%,52.0%,628,99.0%,97.2,免费评估
3,帝国理工学院Imperial College London,76.6%,90.4%,54.6%,564,99.4%,92.4,免费评估
4,伦敦大学玛丽女王学院Queen Mary University of London,89.3%,93.9%,40.2%,560,99.6%,91.4,免费评估
5,伦敦大学学院University College London,73.9%,84.4%,53.3%,570,99.3%,90.9,免费评估
6,基尔大学Keele University,92.5%,93.7%,50.0%,506,100.0%,90.3,免费评估
7,Cardiff University,77.0%,86.6%,34.5%,606,99.8%,89.7,免费评估
8,纽卡斯尔大学Newcastle University,83.1%,92.3%,44.8%,540,100.0%,89.3,免费评估
9,兰卡斯特大学Lancaster University,88.2%,90.0%,55.2%,494,..,89.2,免费评估
10,格拉斯哥大学University of Glasgow,77.6%,86.3%,42.3%,559,99.8%,88.0,免费评估
11,爱丁堡大学The University of Edinburgh,65.3%,78.7%,49.8%,571,100.0%,87.1,免费评估
12,斯旺西大学Swansea University,74.9%,88.3%,44.7%,..,100.0%,86.9,免费评估
13,埃克塞特大学University of Exeter,83.9%,92.1%,41.6%,515,99.7%,86.4,免费评估
14,Hull-York Medical School,85.2%,92.8%,36.2%,521,99.6%,85.8,免费评估
15,谢菲尔德大学The University of Sheffield,91.2%,94.8%,36.5%,494,100.0%,85.2,免费评估
15,伯明翰大学University of Birmingham,79.2%,90.3%,31.5%,552,100.0%,85.2,免费评估
17,阿伯丁大学University of Aberdeen,86.6%,92.5%,20.2%,561,99.7%,84.9,免费评估
18,布拉德福德大学University of Bradford,68.9%,87.4%,47.9%,523,100.0%,84.6,免费评估
19,利兹大学University of Leeds,84.4%,93.9%,32.1%,518,99.3%,84.3,免费评估
20,圣安德鲁斯大学University of St Andrews,85.5%,95.5%,19.8%,550,98.3%,84.1,免费评估
21,邓迪大学University of Dundee,82.5%,87.8%,25.1%,554,99.2%,84.0,免费评估
22,南安普顿大学University of Southampton,83.1%,90.7%,35.6%,491,100.0%,82.1,免费评估
23,曼彻斯特大学The University of Manchester,77.3%,85.3%,34.6%,516,99.9%,81.8,免费评估
24,英国女王大学Queen's University Belfast,78.8%,90.6%,34.6%,498,99.2%,81.5,免费评估
25,东英吉利大学University of East Anglia,77.0%,84.8%,31.8%,520,100.0%,81.2,免费评估
26,普利茅斯大学University of Plymouth,83.9%,92.1%,23.1%,505,99.7%,80.2,免费评估
27,莱斯特大学University of Leicester,64.4%,84.6%,33.3%,528,100.0%,79.4,免费评估
28,伦敦国王学院King's College London,60.1%,73.8%,48.3%,506,99.5%,79.0,免费评估
29,布莱顿苏塞克斯医学院Brighton Sussex Medical School,91.2%,96.3%,8.6%,510,99.6%,78.8,免费评估
30,诺丁汉大学University of Nottingham,60.2%,69.0%,36.8%,525,99.5%,76.6,免费评估
31,"圣乔治医学院St George's, University of London",79.7%,83.7%,22.4%,483,100.0%,75.7,免费评估
32,华威大学The University of Warwick,68.1%,75.2%,26.2%,..,100.0%,73.2,免费评估
33,利物浦大学The University of Liverpool,60.5%,76.5%,31.7%,469,99.8%,71.5,免费评估
